pl_orbper,pl_orbsmax,pl_orbeccen,pl_trandur,pl_trandep,pl_imppar,pl_eqt,pl_insol,pl_bmasse,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,pl_rade
4.22175815648,,,2.7429639,0.0594,0.466098,1164.0,305.107,9.79,5889.54,1.20847,1.03,-0.0503,4.3426,165.441,3.09885187
4.44143463188,,,1.462524,0.33758183,0.681271,550.78,21.749,10.6,3720.23,0.502498,0.500519,,4.6799,81.9043,3.24380341
6.89797425216,,,3.6388174,0.055,0.472136,1095.0,239.133,5.77,5751.2,0.993374,1.11,,4.3774,160.825,2.26838675
2.96760425926,,,1.8137941,1.041,0.478171,819.0,75.0167,48.4,4594.08,0.756095,0.69,,4.6375,248.964,7.94454164
4.37730369667,,,2.3689451,0.143,0.503445,966.0,144.988,10.1,5110.91,0.747752,0.86,,4.5671,181.653,3.14949237
5.88498234631,,,3.9572737,0.303,0.51211,1142.0,282.509,36.6,5662.53,1.17834,1.018,0.1007,4.2722,274.436,6.73756618
2.50900199461,,,2.6675173,0.297,0.384905,1384.0,609.961,28.8,5640.37,0.991737,0.98,,4.4875,571.615,5.8462559
4.46189034133,,,3.121989,0.05,0.498781,1289.0,459.495,6.98,5971.64,1.03963,1.1,,4.4276,213.719,2.53823825
2.11867592279,,,1.6776084,0.06648121,0.537747,884.71,144.7854,3.77,4278.45,0.69132,0.62,,4.643,77.7751,1.76689273
5.92143995316,,,2.1223358,0.1221943,0.45336,671.87,48.1559,7.06,4467.38,0.687025,0.68,,4.6386,155.501,2.55505441
10.98090968596,,,2.9196155,0.086,0.494968,1542.0,938.995,8.01,5418.77,1.00145,1.017,,4.3945,121.832,2.75304932
9.76042253684,,,2.2316268,0.079,0.440713,653.0,30.3621,6.11,5623.93,0.796628,0.979,,4.5592,102.609,2.34587608
8.93547936706,,,2.1393243,0.04205298,0.54742,789.81,91.9624,3.81,5537.93,0.851957,1.0,,4.5032,179.008,1.77789214
8.62392630369,,,2.0612885,0.06751211,0.526172,842.42,119.0248,5.77,5951.32,0.878735,1.077,,4.5118,182.249,2.26974262
2.68566015238,,,2.2493108,0.06328098,0.419868,1378.86,854.2741,8.46,5743.01,1.06715,1.1,,4.3985,245.089,2.84326517
4.70343764575,,,2.1670415,0.139,0.626301,741.0,50.104,8.65,4520.41,0.69375,0.703,,4.6238,111.047,2.87998299
5.21924158592,,,2.6763556,0.15,0.39611,1035.0,190.795,14.8,5595.08,0.988751,1.01,,4.3917,304.615,3.95803201
2.76520470167,,,1.4486675,0.239,0.587409,667.0,33.0144,13.4,4201.57,0.639344,0.619077,,4.6361,98.5958,3.7197954
6.78130241498,,,4.2251893,0.264,0.63622,1169.0,310.079,38.4,5624.72,1.15926,1.04,,4.3211,413.757,6.93277225
5.83639428843,,,2.6074961,0.02567045,0.466723,866.29,133.1006,3.01,5156.16,0.854084,0.9,,4.4757,55.1788,1.54732112
4.280773256,,,2.1491878,0.0447,0.504151,1016.0,177.537,6.33,5622.14,1.03315,1.003,0.204,4.3929,151.465,2.39729851
3.61365988443,,,2.5345785,0.178,0.625349,1048.0,200.83,15.3,5528.92,0.916633,0.945,,4.4497,331.289,4.02422162
3.77229247873,,,3.1015343,0.047,0.572896,1479.0,796.305,11.9,6400.78,1.5621,1.343,,4.162,286.781,3.48093238
2.02470073205,,,1.6549918,0.439,0.661652,752.0,53.3297,14.9,3750.17,0.553216,0.548138,,4.6142,89.6811,3.96824928
11.62592988285,,,3.5190646,0.084,0.439068,870.0,95.1955,15.9,6088.71,1.32375,1.244,,4.1854,248.654,4.1287378
8.59225810839,,,3.3731655,0.08855569,0.448031,778.1,86.6267,7.53,5483.65,0.835682,0.963,,4.4837,135.459,2.65362762
5.6539659431,,,2.8984183,0.12231789,0.815418,617.33,34.3229,6.93,4208.45,0.662052,0.636083,,4.5965,90.9985,2.52763693
5.99002553853,,,2.2315303,0.368,0.3338,621.0,24.7628,20.1,4417.3,0.743344,0.645,,4.6326,136.955,4.73740402
5.43691503941,,,4.5164437,0.102,0.421654,1496.0,833.218,40.9,6137.02,1.91334,1.21,,4.0516,547.948,7.1888212
5.91340454843,,,2.3829991,0.098,0.607475,669.0,33.3499,6.92,4583.79,0.736044,0.68,-0.0269,4.6372,95.0735,2.52611303
4.17221328949,,,2.5105996,0.198,0.51439,817.0,74.1594,10.4,4553.0,0.734919,0.674,,4.6458,223.016,3.21759316
3.22118452536,,,3.4226387,0.0536,0.549834,1541.0,937.884,6.22,5385.64,0.933361,0.934,0.135,4.4373,134.047,2.37117553
6.91716177373,,,2.5609922,0.125,0.934096,602.0,21.9209,9.78,4408.03,0.671912,0.658,,4.6715,114.277,3.09551273
3.81122794237,,,2.2838641,0.656,0.486444,987.0,157.644,44.6,5388.92,0.890046,0.946,,4.4869,275.103,7.56807148
8.05562348084,,,3.5651667,0.09138622,0.515585,919.33,168.812,11.0,5775.46,1.06221,1.01,,4.4617,188.183,3.32424168
12.82282706375,,,3.2904383,0.07509057,0.561674,809.32,101.3929,8.87,5971.64,1.03963,1.1,,4.4276,213.719,2.92303762
1.05426244177,,,1.3052791,0.0423,0.481989,2240.0,4181.02,4.36,4533.23,0.874219,0.65,-0.09,4.6428,57.7451,1.92416074
9.53176110329,,,3.1045696,0.1095,0.549511,696.0,39.0679,8.04,5008.2,0.766023,0.835,,4.5876,186.229,2.75958542
5.45060661625,,,4.6304467,0.0917,0.463234,334.0,2.09,28.7,6572.28,1.57167,1.45,,4.1119,340.52,5.83507112
5.32005926761,,,2.5453885,0.0955,0.50951,976.0,150.91,6.02,4705.1,0.75309,0.75,,4.5661,85.8463,2.32645266
3.83479363758,,,3.5182216,0.11123389,0.396029,1509.43,1226.7862,27.8,6289.49,1.58202,1.14,-0.0801,4.1578,641.467,5.72673066
4.02074127419,,,1.9852161,0.1556,0.42146,930.0,124.569,12.8,5170.87,0.947112,0.834,0.03,4.4863,190.042,3.63524486
3.39035984718,,,2.5018341,0.0877,0.390709,1108.0,251.103,5.4,5415.89,0.827372,0.923,,4.5867,101.913,2.18231452
0.84069041367,,,1.6702296,0.2554,0.533704,1783.0,1679.35,21.7,5116.06,0.95255,0.88,,4.4731,410.467,4.94735276
3.89489711981,,,2.2083903,0.1071,0.618573,914.0,116.253,6.38,4673.03,0.670748,0.755,,4.6133,144.751,2.40821473
6.26449803661,,,2.5698706,0.078,0.605823,755.0,53.9635,5.04,4586.87,0.666066,0.721,,4.6451,157.217,2.09469416
4.02393854207,,,2.3034727,,0.608422,,,6.39,5315.91,0.848099,0.934,0.252,4.5126,116.086,2.40867246
3.23941344,0.04417,0.0,2.654,0.00774,0.924,1213.0,1314.67,1.01,6074.0,1.16,1.11,0.02,4.35,889.426,1.01
30.08364,0.201,0.15,3.9858103,0.54392108,0.887,904.0,58.0054,95.3485221,6219.0,1.29,1.19,0.1,4.29,261.834,11.2089807
3.312846,0.04491,0.501,3.0072,0.94731664,0.34,1407.0,836.8558,167.17858,5880.0,1.105,1.101,0.15,4.392,534.889,10.861521
3.4716826,0.03418,0.083,1.389,3.06246435,0.7556,555.4,17.0012,79.77493016,3266.0,0.425,0.442,0.357,4.827,98.4458,8.33948164
4.176255514,0.04823,0.0,3.7012,0.13601,0.596,876.0,139.236,10.5,4996.0,0.78,0.85,0.16,4.59,306.602,3.22
24.3397804,0.16481,0.0,3.292,0.07773,0.83,737.0,32.265,9.06,5831.0,1.0,1.0,-0.04,4.44,1183.88,2.96
3.65691115,0.0488,0.0,2.114,0.01181,0.217,1368.0,822.484,2.79,6296.0,1.36,1.23,0.04,4.26,1153.98,1.48
7.32851947,0.0689,0.0,1.211,0.02778,0.983,807.0,100.13,6.04,5135.0,0.874,0.812,0.12,4.464,424.428,2.33
7.817953,0.07908,0.092,5.5296,0.365,0.508,1226.1,374.2,1080.622,5542.0,1.664,1.076,0.247,4.028,679.761,13.394755
2.326318,0.02,,0.98,0.41536144,0.64,550.0,13.0,2.99,3200.0,0.24,0.23,,4.97167,51.6004,1.54
7.1335164,0.0674,0.0163,11.04,1.803753,0.18,682.0,58.5,136.0305582,4686.0,0.758,0.789,0.15,4.56,122.91,10.09929161
8.9187,0.08422,0.039,4.146,0.01806,0.9,1023.0,236.0,3.85,5905.0,1.257,1.041,-0.09,4.26,1025.1,1.9
2.78174,0.0379,0.0,2.14,1.4,0.7704,1400.0,615.4709,117.5971,5600.0,0.97,0.92,-0.23,4.5,194.553,12.44199
3.7521,0.05165,0.0,3.7128,0.97,0.525,1676.0,1237.7366,171.6282,6300.0,1.48,1.18,-0.17,4.35,282.091,15.80469
13.900148,,0.3,2.1264429,0.06472701,0.73,756.7,77.4842,7.22,5881.0,1.0,1.08,-0.07,4.45,79.5561,2.59
6.20183,0.053,0.0,1.2264,0.0957,0.891,675.0,34.9,3.02,4236.0,0.58,0.62,-0.29,4.7,29.661,1.98
3.606940031,0.0452,0.0,1.0258,0.04317,0.109,1046.0,287.6,5.07,5508.0,0.84,0.955,0.07,4.569,407.216,2.10143764
5.06416,0.0532,,2.08,0.0993,0.78,801.0,97.8,6.39,4870.0,0.74,0.78,-0.02,4.52,403.513,2.41
1.341555127,0.02356,0.0,1.7009,0.00582,0.059,1642.0,3094.817,0.285,5586.0,0.93,0.94,0.01,4.47,371.049,0.71
3.42392993,0.0451,0.0,1.794,0.01531,0.213,1212.0,508.75,2.69,5788.0,1.015,1.038,0.16,4.442,1051.53,1.4460734
91.773242,0.38,0.0,6.034,0.0652,0.03,359.0,2.976,4.82,5588.0,0.817,0.784,-0.21,4.551,740.754,2.04
5.056759834,0.0583,0.0,3.926,0.01379,0.71,1049.0,286.32,4.46,5926.0,0.939,1.03,-0.04,4.506,1136.6,1.9493759
6.365841612,0.0659,0.0,2.9697,0.07807,0.524,914.0,206.438,8.25,5700.0,0.95,0.97,0.0,4.47,1023.06,2.8
4.34934,0.04899,0.043,2.671,0.0255,0.22,1066.0,,2.1,5271.0,0.86,0.83,-0.06,4.49,157.682,1.212
6.753581,0.073,,2.2,0.174,0.871,1180.0,122.785,32.0,5808.0,1.29,1.1,0.2,4.26,130.919,6.6
10.60057,0.098,0.408,2.9,1.292,0.827,894.0,18.1082,227.0,5805.0,1.0,1.03,-0.13,4.3,299.89,12.87
11.04603384,0.0981,0.0,4.799,0.03083,0.064,869.0,153.915,5.69,6113.0,1.21,1.15,0.07,4.33,1119.87,2.25
5.213965,,,2.62,0.0828,0.39,866.0,,5.77,5171.0,0.8,0.83,-0.03,4.55,418.395,2.27
88.07160187,0.3575,0.0,6.772,0.0955,0.0242,330.0,2.79,6.44,4939.0,0.819,0.785,0.16,4.506,833.055,2.42168247
20.99757968,0.1394,0.0,2.454,0.11318,0.277,582.0,27.2,9.11,5211.0,0.895,0.817,0.08,4.447,486.105,2.97
3.005156,0.0375,0.146,1.9686,0.069,0.574,1138.0,201.3,25.6,4974.0,0.82,0.87,0.21,4.6,153.676,2.401
1.0697568,0.019,0.0,1.5,0.0455,0.39,1517.0,883.0,3.48,4884.0,0.793,0.798,0.08,4.52,55.0135,1.62
1.25785,0.022,0.0,0.9816,0.73853107,0.975,1688.0,1272.0,563.83042,5280.0,0.78,0.91,0.08,4.6,110.527,11.88154
4.60543,0.05708,0.0,8.184,0.037,0.57,1670.0,1356.0,28.6047,4881.0,2.97,0.66,0.32,3.44,307.47,6.27704
5.885273,0.066,0.0,1.873,0.01165,0.34,1253.0,426.719,2.33,6075.0,1.235,1.154,-0.1848,4.289,384.917,1.33
13.15141081,0.11818,0.0,5.6035,0.00945,0.744,1008.0,205.272,4.31,6231.0,1.59,1.29,0.12,4.14,482.047,1.91
8.921099,0.087,0.0,3.838,0.01057,0.11,1006.0,214.277,2.48,6090.0,1.264,1.072,-0.08,4.278,625.339,1.38
15.266446,0.118,0.461,3.24,1.6186173,0.772,705.0,42.2987,637.0,5433.0,0.86,0.949,0.05,4.48,193.499,12.17
2.69405,0.04258,0.0,3.6552,1.1,0.222,1941.0,2485.0721,378.2177,6390.0,2.05,2.56,0.21,4.14,348.185,22.97845
18.859023,0.119,0.18,4.29,0.085,0.259,424.7,7.3,14.46,3540.0,0.862,0.635,0.01,4.37,9.7221,2.79
2.20474,0.03809,0.0,3.88216,0.6,0.496,2733.0,4353.408,584.8072,6389.0,2.0,1.56,0.26,4.07,341.079,16.92559
8.463446,0.07,0.07,3.24,0.249,0.502,554.8,21.2,8.99,3540.0,0.862,0.635,0.01,4.37,9.7221,4.79
4.37808,0.0574,0.0,5.3900978,0.61,0.18,1469.91,1103.2708,117.5971,5550.0,1.86,1.28,0.08,4.01,290.684,15.80469
3.119999,0.04289,0.0,1.9008,0.023,1.073,1498.0,841.3,375.03752026,5810.0,1.228,1.081,0.176,4.293,,23.53885947
3.2768837,0.04163,0.298,2.76528,1.55661441,0.348,1237.0,387.4,56.89157,5416.0,0.933,0.896,0.133,4.451,523.067,11.825495
234.636,0.7097,0.0,6.897,0.09263,0.025,267.0,1.2,8.3,5404.0,0.862346,0.94,0.0,4.53983,703.789,2.81109223
38.6715075,0.2079,0.0,5.567,0.05993,0.79,502.0,20.011,7.95,5688.0,0.97,0.96,0.0,4.46,888.325,2.74
3.428054,0.044,0.0,2.309,0.02064,0.08,1131.0,367.262,2.1,5560.0,0.939,0.956,0.12,4.466,891.092,1.25
25.88599968,0.1606,0.0,4.35,0.02171,0.909,542.0,20.35,2.82,5190.0,0.899,0.823,0.12,4.446,631.7,1.48912557
12.91375431,0.1053,0.0,6.042,0.04879,0.912,849.0,219.051,11.0,6155.0,1.22,1.15,0.03,4.33,1355.28,3.32
3.971281,0.0505,0.18,2.995,0.878,0.755,1539.0,933.0,378.21580433,6190.0,1.346,1.088,-0.114,4.217,567.678,13.7646283
11.14529,0.163,,1.501,0.0484,0.719,584.0,56.9133,4.94,5310.0,0.853,0.913,0.26,4.54,43.932,2.07
4.9019804,0.0336,,1.3,0.9115,0.306,412.0,4.8,6.48,3238.0,0.2347,0.2109,-0.27,5.01,69.3649,2.43
3.15222,,,1.4637784,0.1039767,0.391,624.0,25.1137,2.54,3547.0,0.42,0.41,,4.81,45.0907,1.4
10.613839,0.095,0.0,3.538,0.05598,0.45,785.0,55.623,4.98,5818.0,0.893,0.873,-0.06,4.536,1065.08,2.08
3.63899398,0.0453,0.0,2.213,0.02096,0.3905,1238.0,314.233,2.57,5660.0,0.93,0.95,-0.03,4.48,978.678,1.41
15.79,0.13,0.01,7.2772,0.02031,0.0301,910.0,158.306,20.0,5770.0,1.653,1.178,0.29,4.08,408.845,2.4
214.3114164,0.75235,0.0,16.1734,0.45354,0.0587,380.0,6.017,66.2,6511.0,1.41,1.3,0.07,4.26,539.321,9.55
39.75289917,0.2249,0.0,4.9641,0.05493,0.931,568.0,24.54,8.65,6072.0,1.01,0.96,-0.3,4.411,811.278,2.88046569
24.1738579,0.1589,0.0,3.057,0.05326,0.251,595.0,26.087,6.57,5844.0,1.02,1.01,-0.01,4.42,864.699,2.45
8.277440071,0.07595,0.0,2.7043,0.01859,0.1513,1088.0,65.5,2.3,5129.0,1.781,0.887,-0.16,3.884,264.078,1.31946731
0.23818244,,0.0,0.4763536,0.04939764,0.84,1256.46,588.9944,1.44,3421.0,0.37,0.353,-0.14,4.85,20.3167,1.079
2.0845435,0.03138,0.0,2.14584,1.283,0.8045,1588.0,1062.0,375.0394,5404.0,1.167,0.948,0.24,4.281,355.683,14.414774
6.9131112,0.07576,0.0,4.768,0.00379,0.264,1209.0,649.151,0.749,6335.0,1.42,1.25,0.05,4.23,783.401,0.93
81.4162941,0.40814,0.0,12.1444,0.06663,0.911,522.0,25.972,14.7,6394.0,1.44,1.34,0.26,4.25,608.68,3.93
21.22265,0.1546,0.098,6.4913,0.03599,0.16,859.0,91.0,8.2,5950.0,1.387,1.094,-0.02,4.21,474.861,2.65
20.6921,0.1354,,2.76,0.0986,0.68,,17.1,6.39,5055.0,0.731,0.774,,4.592,311.313,2.41
1.90231289,0.0301,0.113,1.658,1.07178932,0.767,1505.0,849.5,335.9446262,5587.0,0.938,1.004,0.194,4.496,338.84,10.07687365
1.926907,,,1.763179,0.226,0.355,1032.78,131.648,13.0,4263.0,0.6847,0.664,0.17,4.625,113.048,3.6621
4.795069,0.04771,0.078,2.147,0.228,0.28,653.0,42.6,8.15,4140.0,0.607,0.63,0.0,4.67,107.272,2.78
1.3373508,0.019,0.0,1.8,0.12266761,0.35,1650.0,886.9841,20.6,5143.0,0.84,0.75,-0.28,4.5,280.555,3.18
4.65382,0.05186,0.194,2.9616,0.087,0.27,1037.0,185.0,9.5,5320.0,0.848,0.859,-0.02,4.516,111.059,2.726
9.15059,0.0814,0.066,2.9544,0.0891,0.522,827.8,77.59,6.63,5320.0,0.848,0.859,-0.02,4.516,111.059,2.759
19.98,0.137,0.168,3.1128,0.1,0.652,638.1,26.7,13.6,5320.0,0.848,0.859,-0.02,4.516,111.059,2.93
0.765548,0.0155,0.0,1.57,0.141,0.21,1932.0,2314.06,41.8,5257.0,0.97,0.97,0.19,4.48,225.734,3.64
4.375021,0.05036,0.0,3.216,0.32709829,0.476,1294.0,464.7,23.51942,5732.0,1.105,0.89,-0.102,4.301,343.525,6.882326
5.6057,0.06,0.04,3.050597,0.07011882,0.51,1038.0,182.935,9.79,5450.0,0.897,0.917,0.01,4.45,95.1274,2.28
12.2737,0.1011,0.04,3.8398889,0.08694629,0.51,800.0,64.3196,9.32,5450.0,0.897,0.917,0.01,4.45,95.1274,2.63
14.339156,0.1202,0.08,4.8,0.03926347,0.27,943.0,132.0,7.8,6203.0,1.194,1.126,-0.12,4.5,57.5846,2.45
2.3266508,0.0296,0.0,1.75,0.78447831,0.182404,867.0,94.1,61.5,3927.0,0.612,0.639,0.338,4.669,135.047,5.82
3.435471,,,2.11,0.258,0.871,969.0,146.577,18.9,4927.0,0.765,1.034,0.132,4.685,197.234,4.569
6.443868,0.06152,0.047,1.98,0.1067,0.728,784.0,62.9,13.5,4734.0,0.726,0.748,0.05,4.6,68.0726,2.587
12.226574,0.09429,0.088,2.37,0.12063693,0.753,634.0,26.8,2.5,4734.0,0.726,0.748,0.05,4.6,68.0726,2.651
0.6047328,0.01159,0.0,1.0702171,0.10276833,0.4,1323.0,509.2,9.95,3875.0,0.581,0.604,-0.08,4.69,61.4592,1.791
3.945152,0.048,0.0,2.8712193,0.0841,0.338682,1124.85,388.2,10.0,5597.0,0.9882,0.9245,0.001,4.412,142.867,2.58606487
11.098644,,,3.3747201,0.11593892,0.387,712.01,35.2422,6.59,4969.0,0.7325,0.82,-0.133,4.622,65.1769,2.4528
9.686760378,0.080799,0.0,2.749,0.1669,0.494562,638.18,36.97,10.0,4738.0,0.73,0.75,0.067,4.587,72.0238,3.072
5.748433803,0.056027,0.0,1.8879,0.1041,0.690501,715.47,57.54,6.8,4534.0,0.69,0.71,0.017,4.612,58.5946,2.39
3.294736,0.037,0.15,1.75,0.111342,0.39,695.0,63.0,8.32,4089.0,0.58,0.59,0.31,4.63,70.7145,2.11
0.764597,0.0139,0.25,1.09,0.036634,0.32,1133.0,442.0,3.76,4089.0,0.58,0.59,0.31,4.63,70.7145,1.21
6.400316483,0.060694,0.0,2.2098,0.10266019,0.454823,714.86,56.63,6.6,4599.0,0.721,0.73,0.034,4.595,102.551,2.467
6.096407209,0.059866,,2.3326,0.11424892,0.54994,737.36,72.55,6.7,4820.0,0.732,0.77,,4.6,90.8693,2.477
2.527093,0.0285,0.3,1.28,0.1814,0.59,734.0,46.3,7.32,3709.0,0.469,0.471,0.0,4.77,51.9503,2.18
4.987641028,0.05024,,2.3276,0.11923398,0.49522,697.84,56.25,6.2,4336.0,0.669,0.68,,4.62012,95.2649,2.368
1.829024227,0.025739,,1.5441,0.07048494,,974.95,214.17,4.04,4336.0,0.669,0.68,,4.62012,95.2649,1.839
8.765528,0.082,0.0,3.9154065,0.05726987,0.493868,992.91,228.913,8.7,5631.0,1.3162,0.9698,0.035,4.184,155.791,3.29701268
8.021522331,0.074984,0.0,3.1324,0.08823089,0.267731,734.31,69.26,6.5,5165.0,0.78,0.87,0.073,4.572,113.181,2.448
0.437811822,0.010789,0.0,1.2152,0.02908856,0.316123,1935.83,3345.44,5.6,5165.0,0.78,0.87,0.073,4.572,113.181,1.464
3.092686757,0.04011,,2.0586,0.02726778,0.505094,1056.92,296.13,3.06,5253.0,0.834,0.9,,4.54958,70.2932,1.561
1.0528573,0.01705,,1.5268551,0.03585076,0.27,1478.0,791.0,3.49,4687.0,0.729,0.727,-0.1,4.57,81.6541,1.504
21.064302,0.1257,,4.6130523,0.09616559,0.056,544.0,14.57,7.27,4687.0,0.729,0.727,-0.1,4.57,81.6541,2.451
4.6747373,0.043,0.11,1.7,0.9254,0.6,582.0,19.1,14.95,3576.0,0.5,0.52,0.099,4.747,79.7634,5.14
5.879577,,,2.2539712,0.13527622,0.32,511.0,14.6089,4.9,3697.0,0.48,0.482,-0.24,4.61,28.384,1.77
0.64899,,,1.1178232,0.06155445,0.435,1311.0,493.4827,3.05,3949.0,0.58,0.57,,4.66859,92.3604,1.56
18.08816,0.106,0.5,2.7,0.2315,0.47,373.0,3.35,7.24,3709.0,0.469,0.471,0.0,4.77,51.9503,2.47
0.99817838064,,,1.1440808,,0.500918,,,4.66,4360.11,0.825257,0.652,0.0118,4.5536,115.169,2.00021315
3.59159193029,,,2.1482521,,0.478051,,,6.51,4545.43,0.713599,0.69,,4.6624,178.146,2.43722231
10.14385270726,,,3.4281866,,0.555699,,,9.75,4545.43,0.713599,0.69,,4.6624,178.146,3.09028272
13.83460487791,,,3.6873543,,0.47321,,,11.9,5567.93,1.00188,1.05,,4.3835,507.858,3.47739942
3.47793368523,,,2.6276341,,0.464173,,,14.6,4694.84,0.809951,0.733,,4.5672,149.12,3.91982296
3.31336980985,,,1.8494548,,0.647831,,,5.43,4375.52,0.664503,0.64,,4.6573,165.638,2.18869476
4.85558984762,,,2.1393358,,0.641866,,,7.4,5046.63,0.741147,0.84,,4.5914,286.415,2.62701629
2.83985434327,,,2.4833628,,0.445081,,,12.0,5520.79,0.874291,0.98,0.0985,4.4567,294.857,3.49391667
10.22467974953,,,6.3976853,,0.357172,,,22.7,5692.29,1.73709,1.06,,4.0828,151.624,5.07802804
3.52163529551,,,1.7374808,,0.430484,,,7.23,5090.09,0.820458,0.86,,4.5535,249.203,2.59125922
7.54830765124,,,4.223389,,0.498286,,,9.85,5961.52,1.18439,1.16,,4.2765,267.62,3.10879526
3.51025904942,,,2.4109865,,0.42469,,,27.5,4981.07,0.886956,0.83,,4.5249,373.415,5.69176189
6.0408643461,,,3.1347908,,0.480929,,,6.4,5723.74,0.989724,1.07,,4.4197,244.68,2.4123612
2.64909436758,,,1.6702651,,0.380498,,,3.94,3483.17,0.532473,0.529218,,4.0865,73.5258,1.81295951
4.94459060181,,,3.5188411,,0.516869,,,8.38,5719.98,1.08102,1.06,,4.3491,188.758,2.82716337
6.83601903383,,,2.2345072,,0.437736,,,6.59,5742.35,1.25423,0.9,-0.28,4.2927,91.7884,2.45316949
2.09518466313,,,1.35875,,0.587297,,,7.65,4396.27,0.713832,0.641,,4.6735,168.933,2.67899519
2.10510492329,,,1.5674012,,0.424458,,,7.78,4137.16,0.591697,0.581261,,4.6688,132.33,2.70601108
7.9698747128,,,2.5223426,,0.638127,,,9.77,4739.58,0.724328,0.828,,4.568,226.463,3.09467466
6.72952262077,,,2.322794,,0.508909,,,12.0,4817.31,0.789834,0.76,,4.5856,200.156,3.49015778
8.85577189959,,,4.199239,,0.435641,,,5.67,5683.87,1.07976,1.04,0.188,4.3755,162.246,2.24566738
4.3731816136,,,2.151506,,0.682622,,,8.27,5405.59,0.84345,0.91,,4.5769,178.137,2.80405322
6.21860433132,,,2.2121116,,0.547199,,,12.9,5369.46,0.786574,0.929,,4.559,300.743,3.64811843
7.94804910667,,,2.5882759,,0.408514,,,8.87,4377.53,0.640675,0.638,,4.6742,130.035,2.92284949
9.10486865159,,,2.5585481,,0.556057,,,5.26,4620.3,0.667193,0.76,,4.5661,127.837,2.14817673
2.25719681538,,,2.9281998,,0.359625,,,20.6,5567.58,1.2084,1.0,,4.2547,396.46,4.79568155
8.48584501953,,,2.2696952,,0.542556,,,5.59,4572.94,0.68988,0.75,,4.5942,121.222,2.22686612
3.400818229,,,3.0772025,,0.681224,,,35.7,5328.97,0.943767,0.92,0.0959,4.4622,395.574,6.63777941
9.7565876181,,,3.2516091,,0.575168,,,4.97,5201.93,0.920172,0.89,0.228,4.4796,189.333,2.07692266
5.26375651589,,,2.945711,,0.512286,,,8.11,5703.36,0.952319,1.056,,4.3765,288.893,2.77280763
7.94044635021,,,2.0599713,,0.610354,,,8.38,5098.6,0.818771,0.89,,4.5161,241.105,2.82626313
2.96147448702,,,2.5830627,,0.442666,,,6.3,5731.86,0.959792,1.02,,4.4851,387.609,2.39024009
2.74703755819,,,2.1270472,,0.340547,,,8.55,4434.81,0.726565,0.648,,4.6389,114.558,2.86009388
4.03712711976,,,1.9926733,,0.421411,,,8.11,4540.37,0.729825,0.691,,4.6109,136.191,2.77230429
3.82301421497,,,2.1217414,,0.557321,,,5.54,5224.36,0.961092,0.931,0.2428,4.4299,246.6,2.21526814
11.1086260318,,,4.2066479,,0.455969,,,6.7,5408.25,0.850041,0.95,0.0292,4.5017,235.655,2.47771211
13.774798,,,4.57,0.0309,0.38,969.0,114.929,8.1,6232.0,1.5,1.23,-0.03,4.18,160.125,2.77
17.265427,0.138,0.0,5.187,0.00771,0.62,888.0,133.259,2.33,6177.0,1.359,1.189,-0.03,4.244,570.783,1.33
1.118549717,0.0188,0.0,1.5425,0.02348,0.221,1174.0,544.534,1.2,4612.0,0.7,0.74,0.04,4.63,588.715,1.06
8.3501898,0.0731,0.0398,2.02,1.668,-0.941,650.0,30.0,336.0,4360.0,0.697,0.745,0.11,4.55,58.2609,13.0
2.056014,,,2.826,1.7453,0.09,1839.0,1899.83,1004.33776612,6520.0,1.14,1.14,-0.05,4.25,247.054,15.24421375
4.46569,0.046,,1.77,0.02107033,0.616,834.0,80.0,0.827,4675.0,0.63,0.653,-0.343,4.654,12.7781,0.956
16.32976218,0.1255,0.0,6.373,0.11875,0.596,727.0,172.557,13.1,5612.0,0.91,0.94,-0.03,4.5,1995.57,3.68
1.27492504,0.02571,0.0,2.9053,1.5018,0.1,2409.0,6216.41,371.85923619,6628.0,1.461,1.33,0.17,4.251,269.898,19.52604438
2.598902,0.0295,,1.6635706,0.19532615,0.19,674.0,49.1,4.45,3681.0,0.512,0.514,0.07,4.7266,64.2308,2.27
3.477978,0.0407,0.0,2.4754,2.6759,0.065,963.0,153.1389,140.16232749,4775.0,0.711,0.744,-0.5,4.605,118.106,11.45557828
1.8053564,0.02803,0.0,2.1384,1.902,0.31,1385.0,614.0,1938.763,5215.0,0.849,0.896,0.103,4.533,329.036,12.722215
5.817685,0.0642,0.0,3.0744,0.8378,0.72,1098.0,277.39,410.0007,5660.0,1.24,1.04,0.27,4.27,635.722,12.14
5.857487,0.07037,0.262,5.12,0.64897302,0.33,1404.5,750.922,797.7533,6255.0,1.526,1.351,0.28,4.13,336.267,14.067295
2.4545467,0.03515,0.033,2.5956,2.131,0.078,1397.0,508.468,263.79757781,5627.0,0.932,0.961,0.07,4.484,236.705,13.57407563
11.12830484,0.0781,0.0,2.7717,0.6057,0.7086,408.0,13.547,21.5,4094.0,0.53,0.54,-0.45,4.73,769.146,4.92
8.49642241,0.0726,0.0,2.2373,0.0834,0.0255,702.0,79.03,4.98,4965.0,0.71,0.74,-0.25,4.61,918.566,2.08
12.53248465,0.1054,0.0,4.0098,0.11459,0.0247,775.0,115.963,11.0,5601.0,0.9,0.93,-0.08,4.51,1370.65,3.32
